1, 65
2, 71
3, 50
4, 34
5, 1
6, 26
7, 1
8, 69
9, 69
10, 69
11, 9
12, 1
13, 71
14, 66
15, 70
16, 18
17, 1
18, 66
19, 65
20, 65
21, 21
22, 1
23, 1
24, 40
25, 60
26, 52
27, 70
28, 76
29, 31
30, 51
31, 51
32, 1
33, 55
34, 42
35, 62
36, 63
37, 1
38, 77
39, 68
40, 71
41, 67
42, 65
43, 34
44, 1
45, 40
46, 73
47, 73
48, 71
49, 22
50, 1
51, 70
52, 65
53, 67
54, 24
55, 1
56, 65
57, 66
58, 71
59, 39
60, 1
61, 46
62, 62
63, 64
64, 71
65, 37
66, 1
67, 64
68, 37
69, 1
70, 61
71, 1
72, 20
73, 20
74, 23
75, 16
76, 1
77, 18
78, 17
79, 19
80, 18
81, 25
82, 20
83, 20
84, 20
85, 20
86, 18
87, 17
88, 19
89, 22
90, 20
91, 23
92, 21
93, 18
94, 1
95, 28
96, 22
97, 7
98, 1
99, 30
100, 56
101, 73
102, 1
103, 44
104, 46
105, 1
106, 21
107, 29
108, 36
109, 7
110, 36
111, 8
112, 7
113, 1
114, 21
115, 34
116, 7
117, 1
118, 21
119, 34
120, 7
121, 1
122, 33
123, 40
124, 7
125, 1
126, 34
127, 40
128, 7
129, 1
130, 31
131, 38
132, 7
133, 1
134, 33
135, 37
136, 7
137, 1
138, 28
139, 30
140, 7
141, 1
142, 27
143, 29
144, 7
145, 1
146, 37
147, 39
148, 7
149, 1
150, 37
151, 39
152, 7
153, 1
154, 36
155, 38
156, 7
157, 1
158, 26
159, 29
160, 7
161, 1
162, 24
163, 29
164, 7
165, 1
166, 56
167, 1
168, 56
169, 54
170, 55
171, 40
172, 70
173, 19
174, 1
175, 24
176, 2
177, 26
178, 19
179, 19
180, 3
181, 1
182, 52
183, 51
184, 49
185, 41
186, 1
187, 64
188, 1
189, 59
190, 1
191, 32
192, 1
193, 50
194, 48
195, 71
196, 1
197, 37
198, 1
199, 67
200, 67
201, 23
202, 1
203, 37
204, 1
205, 71
206, 1
207, 68
208, 64
209, 39
210, 1
211, 16
212, 2
213, 25
214, 19
215, 24
216, 67
217, 56
218, 79
219, 3
220, 1
221, 35
222, 4
223, 76
224, 72
225, 72
226, 73
227, 12
228, 1
229, 71
230, 31
231, 38
232, 7
233, 1
234, 44
235, 1
236, 37
237, 1
238, 42
239, 1
240, 34
241, 1
242, 41
243, 1
244, 47
245, 1
246, 77
247, 42
248, 1
249, 44
250, 1
251, 55
252, 1
253, 37
254, 1
255, 68
256, 24
257, 37
258, 1
259, 61
260, 45
261, 1
262, 67
263, 1
264, 21
265, 47
266, 31
267, 7
268, 1
269, 37
270, 36
271, 1
272, 23
273, 67
274, 6
275, 19
276, 7
277, 1
278, 19
279, 1
280, 46
281, 1
282, 55
283, 1
284, 38
285, 36
286, 1
287, 72
288, 43
289, 29
290, 34
291, 52
292, 7
293, 1
294, 71
295, 65
296, 28
297, 48
298, 7
299, 1
300, 71
301, 70
302, 51
303, 34
304, 41
305, 1
306, 21
307, 57
308, 48
309, 7
310, 59
311, 1
312, 40
313, 2
314, 42
315, 63
316, 47
317, 36
318, 38
319, 32
320, 39
321, 41
322, 40
323, 38
324, 37
325, 52
326, 37
327, 49
328, 67
329, 58
330, 44
331, 39
332, 42
333, 42
334, 2
335, 34
336, 33
337, 1
338, 61
339, 64
340, 47
341, 40
342, 42
343, 53
344, 51
345, 41
346, 1
347, 47
348, 2
349, 15
350, 17
351, 30
352, 30
353, 28
354, 26
355, 22
356, 20
357, 52
358, 54
359, 57
360, 60
361, 60
362, 26
363, 25
364, 6
365, 57
366, 7
367, 54
368, 24
369, 54
370, 45
371, 71
372, 67
373, 68
374, 47
375, 52
376, 54
377, 67
378, 74
379, 3
380, 33
381, 1
382, 35
383, 49
384, 2
385, 15
386, 17
387, 30
388, 30
389, 28
390, 26
391, 24
392, 22
393, 52
394, 24
395, 59
396, 60
397, 25
398, 57
399, 25
400, 56
401, 54
402, 45
403, 71
404, 67
405, 68
406, 47
407, 52
408, 54
409, 67
410, 74
411, 3
412, 35
413, 2
414, 68
415, 20
416, 45
417, 24
418, 25
419, 40
420, 32
421, 36
422, 25
423, 18
424, 1
425, 61
426, 5
427, 21
428, 2
429, 16
430, 30
431, 21
432, 1
433, 16
434, 6
435, 32
436, 14
437, 6
438, 15
439, 6
440, 32
441, 19
442, 6
443, 7
444, 16
445, 1
446, 33
447, 1
448, 31
449, 6
450, 31
451, 11
452, 6
453, 2
454, 1
455, 2
456, 69
457, 68
458, 69
459, 65
460, 34
461, 1
462, 70
463, 64
464, 46
465, 1
466, 56
467, 5
468, 30
469, 2
470, 31
471, 2
472, 1
473, 57
474, 5
475, 44
476, 2
477, 39
478, 29
479, 2
480, 1
481, 70
482, 18
483, 5
484, 67
485, 2
486, 39
487, 28
488, 38
489, 29
490, 2
491, 1
492, 71
493, 60
494, 68
495, 69
496, 35
497, 5
498, 67
499, 2
500, 19
501, 46
502, 1
503, 54
504, 35
505, 64
506, 2
507, 1
508, 70
509, 72
510, 61
511, 5
512, 72
513, 37
514, 2
515, 19
516, 46
517, 1
518, 54
519, 46
520, 64
521, 2
522, 1
523, 74
524, 1
525, 80
526, 5
527, 36
528, 2
529, 38
530, 22
531, 31
532, 22
533, 29
534, 2
535, 1
536, 66
537, 69
538, 69
539, 24
540, 1
541, 5
542, 31
543, 2
544, 38
545, 22
546, 33
547, 2
548, 1
549, 72
550, 60
551, 5
552, 38
553, 2
554, 38
555, 24
556, 31
